timestamp,location_id,hour,is_weekend,weather,event,traffic_volume,average_speed,congestion_level
2026-01-25 00:00:00.872539,saki_naka,0,True,Cloudy,VIP Movement,34,48.5,Low
2026-01-25 00:00:00.872539,jvlr,0,True,Rainy,None,25,49.1,Low
2026-01-25 00:00:00.872539,colaba_causeway,0,True,Clear,VIP Movement,43,41.2,Medium
2026-01-25 00:00:00.872539,link_road,0,True,Clear,None,26,52.6,Low
2026-01-25 01:00:00.872539,bandra_worli_sea_link,1,True,Cloudy,None,33,48.87,Low
2026-01-25 01:00:00.872539,western_express_highway,1,True,Foggy,None,34,43.01,Medium
2026-01-25 01:00:00.872539,eastern_express_highway,1,True,Clear,None,19,52.97,Low
2026-01-25 01:00:00.872539,dadar_tt,1,True,Foggy,None,35,44.67,Medium
2026-01-25 01:00:00.872539,saki_naka,1,True,Clear,None,19,49.88,Low
2026-01-25 01:00:00.872539,jvlr,1,True,Cloudy,None,25,51.31,Low
2026-01-25 01:00:00.872539,colaba_causeway,1,True,Rainy,None,28,51.04,Low
2026-01-25 01:00:00.872539,link_road,1,True,Clear,None,31,44.58,Medium
2026-01-25 02:00:00.872539,bandra_worli_sea_link,2,True,Rainy,None,33,43.93,Medium
2026-01-25 02:00:00.872539,western_express_highway,2,True,Cloudy,None,32,46.15,Low
2026-01-25 02:00:00.872539,eastern_express_highway,2,True,Clear,None,14,54.16,Low
2026-01-25 02:00:00.872539,dadar_tt,2,True,Foggy,Festival,51,39.58,Medium
2026-01-25 02:00:00.872539,saki_naka,2,True,Rainy,None,25,47.78,Low
2026-01-25 02:00:00.872539,jvlr,2,True,Clear,None,23,47.99,Low
2026-01-25 02:00:00.872539,colaba_causeway,2,True,Rainy,None,32,47.07,Low
2026-01-25 02:00:00.872539,link_road,2,True,Clear,None,14,56.11,Low
2026-01-25 03:00:00.872539,bandra_worli_sea_link,3,True,Cloudy,None,18,52.19,Low
2026-01-25 03:00:00.872539,western_express_highway,3,True,Clear,None,14,54.75,Low
2026-01-25 03:00:00.872539,eastern_express_highway,3,True,Foggy,None,24,42.12,Medium
2026-01-25 03:00:00.872539,dadar_tt,3,True,Clear,None,19,51.24,Low
2026-01-25 03:00:00.872539,saki_naka,3,True,Foggy,None,18,48.05,Low
2026-01-25 03:00:00.872539,jvlr,3,True,Foggy,None,34,49.05,Low
2026-01-25 03:00:00.872539,colaba_causeway,3,True,Foggy,None,23,48.1,Low
2026-01-25 03:00:00.872539,link_road,3,True,Foggy,None,31,47.13,Low
2026-01-25 04:00:00.872539,bandra_worli_sea_link,4,True,Clear,None,21,53.9,Low
2026-01-25 04:00:00.872539,western_express_highway,4,True,Clear,VIP Movement,30,53.05,Low
2026-01-25 04:00:00.872539,eastern_express_highway,4,True,Cloudy,None,30,51.09,Low
2026-01-25 04:00:00.872539,dadar_tt,4,True,Cloudy,None,33,45.85,Low
2026-01-25 04:00:00.872539,saki_naka,4,True,Foggy,None,20,48.81,Low
2026-01-25 04:00:00.872539,jvlr,4,True,Clear,None,15,53.89,Low
2026-01-25 04:00:00.872539,colaba_causeway,4,True,Rainy,None,18,49.33,Low
2026-01-25 04:00:00.872539,link_road,4,True,Foggy,None,18,53.03,Low
2026-01-25 05:00:00.872539,bandra_worli_sea_link,5,True,Rainy,None,39,40.49,Medium
2026-01-25 05:00:00.872539,western_express_highway,5,True,Rainy,None,19,49.47,Low
2026-01-25 05:00:00.872539,eastern_express_highway,5,True,Cloudy,Cricket Match,24,50.83,Low
2026-01-25 05:00:00.872539,dadar_tt,5,True,Rainy,Accident,38,41.0,Medium
2026-01-25 05:00:00.872539,saki_naka,5,True,Clear,None,25,47.04,Low
2026-01-25 05:00:00.872539,jvlr,5,True,Foggy,None,34,46.15,Low
2026-01-25 05:00:00.872539,colaba_causeway,5,True,Foggy,Cricket Match,26,54.09,Low
2026-01-25 05:00:00.872539,link_road,5,True,Foggy,None,35,44.62,Medium
2026-01-25 06:00:00.872539,bandra_worli_sea_link,6,True,Foggy,Accident,36,49.75,Low
2026-01-25 06:00:00.872539,western_express_highway,6,True,Foggy,None,36,44.42,Medium
2026-01-25 06:00:00.872539,eastern_express_highway,6,True,Clear,None,28,51.42,Low
2026-01-25 06:00:00.872539,dadar_tt,6,True,Rainy,None,29,51.22,Low
2026-01-25 06:00:00.872539,saki_naka,6,True,Rainy,None,21,52.86,Low
2026-01-25 06:00:00.872539,jvlr,6,True,Foggy,Cricket Match,32,45.36,Low
2026-01-25 06:00:00.872539,colaba_causeway,6,True,Foggy,Cricket Match,36,49.48,Low
2026-01-25 06:00:00.872539,link_road,6,True,Cloudy,None,18,53.02,Low
2026-01-25 07:00:00.872539,bandra_worli_sea_link,7,True,Foggy,None,30,47.51,Low
2026-01-25 07:00:00.872539,western_express_highway,7,True,Clear,None,18,54.4,Low
2026-01-25 07:00:00.872539,eastern_express_highway,7,True,Rainy,None,27,51.3,Low
2026-01-25 07:00:00.872539,dadar_tt,7,True,Foggy,None,15,53.48,Low
2026-01-25 07:00:00.872539,saki_naka,7,True,Foggy,None,36,44.0,Medium
2026-01-25 07:00:00.872539,jvlr,7,True,Cloudy,None,14,47.37,Low
2026-01-25 07:00:00.872539,colaba_causeway,7,True,Foggy,None,35,43.28,Medium
2026-01-25 07:00:00.872539,link_road,7,True,Clear,None,25,49.72,Low
2026-01-25 08:00:00.872539,bandra_worli_sea_link,8,True,Clear,None,29,51.45,Low
2026-01-25 08:00:00.872539,western_express_highway,8,True,Rainy,None,25,52.63,Low
2026-01-25 08:00:00.872539,eastern_express_highway,8,True,Cloudy,Cricket Match,33,53.78,Low
2026-01-25 08:00:00.872539,dadar_tt,8,True,Cloudy,Festival,24,51.33,Low
2026-01-25 08:00:00.872539,saki_naka,8,True,Rainy,None,31,40.71,Medium
2026-01-25 08:00:00.872539,jvlr,8,True,Rainy,None,26,49.27,Low
2026-01-25 08:00:00.872539,colaba_causeway,8,True,Clear,None,35,46.85,Low
2026-01-25 08:00:00.872539,link_road,8,True,Clear,None,17,54.44,Low
2026-01-25 09:00:00.872539,bandra_worli_sea_link,9,True,Foggy,None,53,37.18,Medium
2026-01-25 09:00:00.872539,western_express_highway,9,True,Rainy,None,101,16.68,High
2026-01-25 09:00:00.872539,eastern_express_highway,9,True,Clear,None,65,31.54,Medium
2026-01-25 09:00:00.872539,dadar_tt,9,True,Foggy,None,70,31.27,Medium
2026-01-25 09:00:00.872539,saki_naka,9,True,Clear,None,58,37.37,Medium
2026-01-25 09:00:00.872539,jvlr,9,True,Clear,None,86,20.32,High
2026-01-25 09:00:00.872539,colaba_causeway,9,True,Foggy,None,70,30.35,Medium
2026-01-25 09:00:00.872539,link_road,9,True,Foggy,None,70,35.6,Medium
2026-01-25 10:00:00.872539,bandra_worli_sea_link,10,True,Foggy,None,70,39.23,Medium
2026-01-25 10:00:00.872539,western_express_highway,10,True,Rainy,None,79,21.67,High
2026-01-25 10:00:00.872539,eastern_express_highway,10,True,Cloudy,None,62,30.73,Medium
2026-01-25 10:00:00.872539,dadar_tt,10,True,Cloudy,None,49,36.71,Medium
2026-01-25 10:00:00.872539,saki_naka,10,True,Foggy,Accident,130,6.6,Critical
2026-01-25 10:00:00.872539,jvlr,10,True,Foggy,None,62,36.51,Medium
2026-01-25 10:00:00.872539,colaba_causeway,10,True,Foggy,None,80,24.13,High
2026-01-25 10:00:00.872539,link_road,10,True,Cloudy,None,67,34.05,Medium
2026-01-25 11:00:00.872539,bandra_worli_sea_link,11,True,Rainy,None,84,24.82,High
2026-01-25 11:00:00.872539,western_express_highway,11,True,Cloudy,Festival,92,28.06,High
2026-01-25 11:00:00.872539,eastern_express_highway,11,True,Clear,Accident,131,9.88,Critical
2026-01-25 11:00:00.872539,dadar_tt,11,True,Foggy,None,80,30.34,Medium
2026-01-25 11:00:00.872539,saki_naka,11,True,Clear,None,54,37.05,Medium
2026-01-25 11:00:00.872539,jvlr,11,True,Rainy,None,103,21.81,High
2026-01-25 11:00:00.872539,colaba_causeway,11,True,Cloudy,None,56,36.64,Medium
2026-01-25 11:00:00.872539,link_road,11,True,Foggy,None,89,20.94,High
2026-01-25 12:00:00.872539,bandra_worli_sea_link,12,True,Clear,None,34,44.8,Medium
2026-01-25 12:00:00.872539,western_express_highway,12,True,Foggy,None,17,52.62,Low
2026-01-25 12:00:00.872539,eastern_express_highway,12,True,Cloudy,None,27,53.97,Low
2026-01-25 12:00:00.872539,dadar_tt,12,True,Clear,None,30,51.63,Low
2026-01-25 12:00:00.872539,saki_naka,12,True,Foggy,VIP Movement,23,50.13,Low
2026-01-25 12:00:00.872539,jvlr,12,True,Cloudy,None,32,51.01,Low
2026-01-25 12:00:00.872539,colaba_causeway,12,True,Clear,Cricket Match,50,40.64,Medium
2026-01-25 12:00:00.872539,link_road,12,True,Rainy,None,45,38.76,Medium
2026-01-25 13:00:00.872539,bandra_worli_sea_link,13,True,Cloudy,None,18,48.39,Low
2026-01-25 13:00:00.872539,western_express_highway,13,True,Foggy,None,31,51.84,Low
2026-01-25 13:00:00.872539,eastern_express_highway,13,True,Cloudy,None,16,58.97,Low
2026-01-25 13:00:00.872539,dadar_tt,13,True,Foggy,None,30,52.03,Low
2026-01-25 13:00:00.872539,saki_naka,13,True,Clear,None,26,49.9,Low
2026-01-25 13:00:00.872539,jvlr,13,True,Foggy,None,16,48.59,Low
2026-01-25 13:00:00.872539,colaba_causeway,13,True,Rainy,Accident,76,36.33,Medium
2026-01-25 13:00:00.872539,link_road,13,True,Cloudy,None,19,55.96,Low
2026-01-25 14:00:00.872539,bandra_worli_sea_link,14,True,Cloudy,Accident,47,44.13,Medium
2026-01-25 14:00:00.872539,western_express_highway,14,True,Rainy,None,34,45.77,Low
2026-01-25 14:00:00.872539,eastern_express_highway,14,True,Rainy,None,32,49.44,Low
2026-01-25 14:00:00.872539,dadar_tt,14,True,Clear,None,22,46.57,Low
2026-01-25 14:00:00.872539,saki_naka,14,True,Cloudy,Accident,44,42.63,Medium
2026-01-25 14:00:00.872539,jvlr,14,True,Rainy,Cricket Match,42,49.74,Low
2026-01-25 14:00:00.872539,colaba_causeway,14,True,Clear,None,16,57.52,Low
2026-01-25 14:00:00.872539,link_road,14,True,Clear,None,31,49.89,Low
2026-01-25 15:00:00.872539,bandra_worli_sea_link,15,True,Foggy,None,37,48.86,Low
2026-01-25 15:00:00.872539,western_express_highway,15,True,Foggy,None,20,46.66,Low
2026-01-25 15:00:00.872539,eastern_express_highway,15,True,Foggy,None,33,50.23,Low
2026-01-25 15:00:00.872539,dadar_tt,15,True,Foggy,None,36,52.95,Low
2026-01-25 15:00:00.872539,saki_naka,15,True,Foggy,None,20,45.99,Low
2026-01-25 15:00:00.872539,jvlr,15,True,Foggy,None,36,49.87,Low
2026-01-25 15:00:00.872539,colaba_causeway,15,True,Rainy,None,23,46.86,Low
2026-01-25 15:00:00.872539,link_road,15,True,Clear,None,23,48.7,Low
2026-01-25 16:00:00.872539,bandra_worli_sea_link,16,True,Cloudy,None,28,46.48,Low
2026-01-25 16:00:00.872539,western_express_highway,16,True,Cloudy,None,30,45.36,Low
2026-01-25 16:00:00.872539,eastern_express_highway,16,True,Foggy,None,26,49.34,Low
2026-01-25 16:00:00.872539,dadar_tt,16,True,Foggy,Festival,25,49.75,Low
2026-01-25 16:00:00.872539,saki_naka,16,True,Cloudy,None,17,50.1,Low
2026-01-25 16:00:00.872539,jvlr,16,True,Rainy,None,38,46.55,Low
2026-01-25 16:00:00.872539,colaba_causeway,16,True,Cloudy,Cricket Match,23,46.55,Low
2026-01-25 16:00:00.872539,link_road,16,True,Clear,None,30,45.88,Low
2026-01-25 17:00:00.872539,bandra_worli_sea_link,17,True,Clear,None,14,49.97,Low
2026-01-25 17:00:00.872539,western_express_highway,17,True,Rainy,None,28,55.25,Low
2026-01-25 17:00:00.872539,eastern_express_highway,17,True,Foggy,None,22,52.36,Low
2026-01-25 17:00:00.872539,dadar_tt,17,True,Rainy,None,36,48.21,Low
2026-01-25 17:00:00.872539,saki_naka,17,True,Foggy,None,17,54.13,Low
2026-01-25 17:00:00.872539,jvlr,17,True,Rainy,None,37,41.2,Medium
2026-01-25 17:00:00.872539,colaba_causeway,17,True,Foggy,None,20,49.15,Low
2026-01-25 17:00:00.872539,link_road,17,True,Cloudy,Accident,53,37.2,Medium
2026-01-25 18:00:00.872539,bandra_worli_sea_link,18,True,Cloudy,None,83,27.53,High
2026-01-25 18:00:00.872539,western_express_highway,18,True,Foggy,None,89,21.85,High
2026-01-25 18:00:00.872539,eastern_express_highway,18,True,Foggy,None,69,33.0,Medium
2026-01-25 18:00:00.872539,dadar_tt,18,True,Foggy,None,53,36.28,Medium
2026-01-25 18:00:00.872539,saki_naka,18,True,Rainy,None,91,17.36,High
2026-01-25 18:00:00.872539,jvlr,18,True,Clear,Festival,107,14.49,Critical
2026-01-25 18:00:00.872539,colaba_causeway,18,True,Foggy,None,57,35.39,Medium
2026-01-25 18:00:00.872539,link_road,18,True,Cloudy,None,60,34.3,Medium
2026-01-25 19:00:00.872539,bandra_worli_sea_link,19,True,Rainy,None,101,20.42,High
2026-01-25 19:00:00.872539,western_express_highway,19,True,Cloudy,None,63,34.63,Medium
2026-01-25 19:00:00.872539,eastern_express_highway,19,True,Cloudy,None,66,32.09,Medium
2026-01-25 19:00:00.872539,dadar_tt,19,True,Clear,Accident,114,18.38,High
2026-01-25 19:00:00.872539,saki_naka,19,True,Cloudy,None,74,27.86,High
2026-01-25 19:00:00.872539,jvlr,19,True,Clear,Festival,105,21.14,High
2026-01-25 19:00:00.872539,colaba_causeway,19,True,Cloudy,None,56,35.95,Medium
2026-01-25 19:00:00.872539,link_road,19,True,Foggy,None,69,31.09,Medium
2026-01-25 20:00:00.872539,bandra_worli_sea_link,20,True,Cloudy,None,60,32.87,Medium
2026-01-25 20:00:00.872539,western_express_highway,20,True,Clear,None,61,32.05,Medium
2026-01-25 20:00:00.872539,eastern_express_highway,20,True,Cloudy,None,64,33.78,Medium
2026-01-25 20:00:00.872539,dadar_tt,20,True,Foggy,None,73,30.22,Medium
2026-01-25 20:00:00.872539,saki_naka,20,True,Foggy,None,76,31.77,Medium
2026-01-25 20:00:00.872539,jvlr,20,True,Clear,None,72,29.77,High
2026-01-25 20:00:00.872539,colaba_causeway,20,True,Rainy,None,82,25.03,High
2026-01-25 20:00:00.872539,link_road,20,True,Clear,None,70,31.13,Medium
2026-01-25 21:00:00.872539,bandra_worli_sea_link,21,True,Cloudy,None,51,42.09,Medium
2026-01-25 21:00:00.872539,western_express_highway,21,True,Rainy,None,70,28.51,High
2026-01-25 21:00:00.872539,eastern_express_highway,21,True,Clear,None,70,32.79,Medium
2026-01-25 21:00:00.872539,dadar_tt,21,True,Cloudy,None,60,34.04,Medium
2026-01-25 21:00:00.872539,saki_naka,21,True,Foggy,None,67,31.82,Medium
2026-01-25 21:00:00.872539,jvlr,21,True,Cloudy,VIP Movement,113,16.0,High
2026-01-25 21:00:00.872539,colaba_causeway,21,True,Cloudy,None,42,42.89,Medium
2026-01-25 21:00:00.872539,link_road,21,True,Rainy,Cricket Match,158,5.0,Critical
2026-01-25 22:00:00.872539,bandra_worli_sea_link,22,True,Cloudy,None,29,49.76,Low
2026-01-25 22:00:00.872539,western_express_highway,22,True,Clear,Accident,53,40.62,Medium
2026-01-25 22:00:00.872539,eastern_express_highway,22,True,Clear,None,35,43.9,Medium
2026-01-25 22:00:00.872539,dadar_tt,22,True,Foggy,None,17,50.96,Low
2026-01-25 22:00:00.872539,saki_naka,22,True,Rainy,None,40,45.45,Low
2026-01-25 22:00:00.872539,jvlr,22,True,Rainy,None,24,50.14,Low
2026-01-25 22:00:00.872539,colaba_causeway,22,True,Rainy,VIP Movement,68,29.65,High
2026-01-25 22:00:00.872539,link_road,22,True,Cloudy,None,18,50.83,Low
2026-01-25 23:00:00.872539,bandra_worli_sea_link,23,True,Cloudy,VIP Movement,36,48.34,Low
2026-01-25 23:00:00.872539,western_express_highway,23,True,Cloudy,Cricket Match,36,46.57,Low
2026-01-25 23:00:00.872539,eastern_express_highway,23,True,Clear,Cricket Match,31,51.96,Low
2026-01-25 23:00:00.872539,dadar_tt,23,True,Cloudy,None,31,46.36,Low
2026-01-25 23:00:00.872539,saki_naka,23,True,Clear,None,25,46.22,Low
2026-01-25 23:00:00.872539,jvlr,23,True,Foggy,None,17,55.33,Low
2026-01-25 23:00:00.872539,colaba_causeway,23,True,Clear,None,27,47.22,Low
2026-01-25 23:00:00.872539,link_road,23,True,Rainy,None,45,37.82,Medium
2026-01-26 00:00:00.872539,bandra_worli_sea_link,0,False,Foggy,VIP Movement,44,41.08,Medium
2026-01-26 00:00:00.872539,western_express_highway,0,False,Rainy,None,46,40.37,Medium
2026-01-26 00:00:00.872539,eastern_express_highway,0,False,Foggy,None,27,49.86,Low
2026-01-26 00:00:00.872539,dadar_tt,0,False,Rainy,None,52,42.08,Medium
2026-01-26 00:00:00.872539,saki_naka,0,False,Rainy,Festival,68,32.89,Medium
2026-01-26 00:00:00.872539,jvlr,0,False,Cloudy,None,24,49.18,Low
2026-01-26 00:00:00.872539,colaba_causeway,0,False,Rainy,None,52,44.12,Medium
2026-01-26 00:00:00.872539,link_road,0,False,Clear,None,34,41.98,Medium
2026-01-26 01:00:00.872539,bandra_worli_sea_link,1,False,Clear,None,27,45.58,Low
2026-01-26 01:00:00.872539,western_express_highway,1,False,Foggy,None,50,39.78,Medium
2026-01-26 01:00:00.872539,eastern_express_highway,1,False,Clear,None,47,40.62,Medium
2026-01-26 01:00:00.872539,dadar_tt,1,False,Rainy,None,32,50.39,Low
2026-01-26 01:00:00.872539,saki_naka,1,False,Rainy,None,37,45.11,Low
2026-01-26 01:00:00.872539,jvlr,1,False,Rainy,None,46,39.56,Medium
2026-01-26 01:00:00.872539,colaba_causeway,1,False,Rainy,None,63,32.79,Medium
2026-01-26 01:00:00.872539,link_road,1,False,Clear,None,25,50.05,Low
2026-01-26 02:00:00.872539,bandra_worli_sea_link,2,False,Cloudy,None,26,51.08,Low
2026-01-26 02:00:00.872539,western_express_highway,2,False,Foggy,None,36,42.81,Medium
2026-01-26 02:00:00.872539,eastern_express_highway,2,False,Rainy,None,42,42.19,Medium
2026-01-26 02:00:00.872539,dadar_tt,2,False,Clear,None,25,54.47,Low
2026-01-26 02:00:00.872539,saki_naka,2,False,Clear,None,40,40.21,Medium
2026-01-26 02:00:00.872539,jvlr,2,False,Rainy,None,63,38.4,Medium
2026-01-26 02:00:00.872539,colaba_causeway,2,False,Cloudy,VIP Movement,46,42.75,Medium
2026-01-26 02:00:00.872539,link_road,2,False,Rainy,None,59,34.93,Medium
2026-01-26 03:00:00.872539,bandra_worli_sea_link,3,False,Foggy,None,22,54.4,Low
2026-01-26 03:00:00.872539,western_express_highway,3,False,Rainy,None,35,46.62,Low
2026-01-26 03:00:00.872539,eastern_express_highway,3,False,Cloudy,None,43,39.23,Medium
2026-01-26 03:00:00.872539,dadar_tt,3,False,Cloudy,None,48,43.98,Medium
2026-01-26 03:00:00.872539,saki_naka,3,False,Foggy,VIP Movement,37,44.43,Medium
2026-01-26 03:00:00.872539,jvlr,3,False,Cloudy,None,44,38.41,Medium
2026-01-26 03:00:00.872539,colaba_causeway,3,False,Cloudy,None,48,45.03,Low
2026-01-26 03:00:00.872539,link_road,3,False,Clear,Festival,52,39.92,Medium
2026-01-26 04:00:00.872539,bandra_worli_sea_link,4,False,Foggy,None,26,42.76,Medium
2026-01-26 04:00:00.872539,western_express_highway,4,False,Rainy,None,42,43.89,Medium
2026-01-26 04:00:00.872539,eastern_express_highway,4,False,Clear,None,46,43.24,Medium
2026-01-26 04:00:00.872539,dadar_tt,4,False,Foggy,Accident,72,34.65,Medium
2026-01-26 04:00:00.872539,saki_naka,4,False,Foggy,None,49,45.27,Low
2026-01-26 04:00:00.872539,jvlr,4,False,Cloudy,None,25,50.92,Low
2026-01-26 04:00:00.872539,colaba_causeway,4,False,Rainy,None,32,44.84,Medium
2026-01-26 04:00:00.872539,link_road,4,False,Foggy,None,52,40.13,Medium
2026-01-26 05:00:00.872539,bandra_worli_sea_link,5,False,Clear,None,33,38.88,Medium
2026-01-26 05:00:00.872539,western_express_highway,5,False,Clear,VIP Movement,49,45.01,Low
2026-01-26 05:00:00.872539,eastern_express_highway,5,False,Rainy,None,55,33.35,Medium
2026-01-26 05:00:00.872539,dadar_tt,5,False,Rainy,None,59,37.97,Medium
2026-01-26 05:00:00.872539,saki_naka,5,False,Cloudy,None,33,45.9,Low
2026-01-26 05:00:00.872539,jvlr,5,False,Cloudy,None,39,45.62,Low
2026-01-26 05:00:00.872539,colaba_causeway,5,False,Cloudy,None,21,48.96,Low
2026-01-26 05:00:00.872539,link_road,5,False,Clear,Accident,62,39.69,Medium
2026-01-26 06:00:00.872539,bandra_worli_sea_link,6,False,Foggy,VIP Movement,62,37.95,Medium
2026-01-26 06:00:00.872539,western_express_highway,6,False,Cloudy,None,39,44.11,Medium
2026-01-26 06:00:00.872539,eastern_express_highway,6,False,Clear,None,45,44.69,Medium
2026-01-26 06:00:00.872539,dadar_tt,6,False,Rainy,None,53,39.86,Medium
2026-01-26 06:00:00.872539,saki_naka,6,False,Rainy,None,32,44.58,Medium
2026-01-26 06:00:00.872539,jvlr,6,False,Clear,Accident,78,26.82,High
2026-01-26 06:00:00.872539,colaba_causeway,6,False,Cloudy,None,25,45.07,Low
2026-01-26 06:00:00.872539,link_road,6,False,Foggy,Accident,48,35.16,Medium
2026-01-26 07:00:00.872539,bandra_worli_sea_link,7,False,Cloudy,Festival,57,36.04,Medium
2026-01-26 07:00:00.872539,western_express_highway,7,False,Cloudy,None,46,44.81,Medium
2026-01-26 07:00:00.872539,eastern_express_highway,7,False,Foggy,VIP Movement,77,34.14,Medium
2026-01-26 07:00:00.872539,dadar_tt,7,False,Rainy,None,63,34.19,Medium
2026-01-26 07:00:00.872539,saki_naka,7,False,Cloudy,Festival,63,34.94,Medium
2026-01-26 07:00:00.872539,jvlr,7,False,Clear,Festival,57,36.06,Medium
2026-01-26 07:00:00.872539,colaba_causeway,7,False,Rainy,None,59,31.7,Medium
2026-01-26 07:00:00.872539,link_road,7,False,Foggy,None,29,44.49,Medium
2026-01-26 08:00:00.872539,bandra_worli_sea_link,8,False,Clear,None,47,39.22,Medium
2026-01-26 08:00:00.872539,western_express_highway,8,False,Foggy,None,39,45.27,Low
2026-01-26 08:00:00.872539,eastern_express_highway,8,False,Rainy,None,62,31.45,Medium
2026-01-26 08:00:00.872539,dadar_tt,8,False,Rainy,None,45,39.2,Medium
2026-01-26 08:00:00.872539,saki_naka,8,False,Rainy,Cricket Match,97,16.31,High
2026-01-26 08:00:00.872539,jvlr,8,False,Foggy,None,52,41.34,Medium
2026-01-26 08:00:00.872539,colaba_causeway,8,False,Rainy,None,48,39.06,Medium
2026-01-26 08:00:00.872539,link_road,8,False,Rainy,Cricket Match,58,32.62,Medium
2026-01-26 09:00:00.872539,bandra_worli_sea_link,9,False,Clear,None,91,24.3,High
2026-01-26 09:00:00.872539,western_express_highway,9,False,Foggy,None,106,10.79,Critical
2026-01-26 09:00:00.872539,eastern_express_highway,9,False,Clear,None,103,24.37,High
2026-01-26 09:00:00.872539,dadar_tt,9,False,Cloudy,VIP Movement,181,10.84,Critical
2026-01-26 09:00:00.872539,saki_naka,9,False,Rainy,None,110,16.59,High
2026-01-26 09:00:00.872539,jvlr,9,False,Rainy,None,130,9.08,Critical
2026-01-26 09:00:00.872539,colaba_causeway,9,False,Clear,None,99,19.18,High
2026-01-26 09:00:00.872539,link_road,9,False,Cloudy,None,130,7.18,Critical
2026-01-26 10:00:00.872539,bandra_worli_sea_link,10,False,Clear,None,91,23.18,High
2026-01-26 10:00:00.872539,western_express_highway,10,False,Foggy,None,103,16.26,High
2026-01-26 10:00:00.872539,eastern_express_highway,10,False,Rainy,None,107,19.9,High
